account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,is_fraud,predicted_label,fraud_probability,result
1769,3,3,2651.460952,0.257131,3192.627204,card,mobile,1,0.325771,1,2,1,26.477531,3104.245173,0.247881,0,0,0.0,Correct
1367,5,2,7377.617497,0.11127,1081.863682,upi,mobile,0,0.494298,1,3,1,45.854553,835.943099,0.359523,0,0,0.0005,Correct
775,2,2,5659.531247,0.258498,1436.743699,upi,desktop,0,0.190727,0,3,0,0.581362,1248.092657,0.279881,0,0,0.0,Correct
1996,2,1,4115.952762,0.341534,2028.237894,bank_transfer,mobile,0,0.15045,1,2,0,2.322488,1891.039468,0.267408,0,0,0.0,Correct
1145,2,1,3800.570247,0.45497,3760.683296,card,desktop,0,0.1533,1,3,1,23.31079,3633.997621,0.128908,0,0,0.0,Correct
1905,2,3,4643.972007,0.13309,2726.026632,upi,tablet,1,0.600662,2,3,2,50.011126,2571.227565,0.133443,0,0,0.0,Correct
234,4,3,6247.793734,0.121479,3381.54329,card,mobile,1,0.237983,2,3,0,78.561714,3173.283499,0.30744,0,0,0.0001,Correct
118,5,3,7419.521192,0.114604,2459.750911,bank_transfer,desktop,0,0.375844,1,1,0,69.671713,2212.433538,0.101906,0,0,0.0,Correct
1579,5,3,4352.515386,0.344365,3291.793361,card,desktop,0,0.205991,4,6,0,1.770568,3146.709515,0.113444,0,0,0.0,Correct
747,5,1,945.435766,0.246795,4337.998049,upi,mobile,0,0.355938,1,3,0,31.052122,4306.483524,0.142081,0,0,0.0,Correct
790,4,3,2359.990165,0.338698,2807.395513,card,mobile,0,0.308707,2,1,0,4.652794,2728.729174,0.355856,0,0,0.0003,Correct
1396,5,2,2901.805719,0.189167,1121.628092,card,tablet,1,0.203577,1,1,0,47.891574,1024.901235,0.349679,0,0,0.0013,Correct
643,4,3,4634.504778,0.133965,4787.12953,card,mobile,0,0.348533,0,2,0,39.984866,4632.646038,0.121642,0,0,0.0,Correct
715,2,2,3192.59134,0.630762,1005.183607,card,mobile,0,0.241146,1,2,0,35.867549,898.763895,0.0567,0,0,0.0,Correct
899,4,2,456.671045,0.228329,1763.217984,wallet,tablet,0,0.204225,2,4,0,61.895215,1747.995616,0.347177,0,0,0.0013,Correct
230,2,2,10132.174318,0.113677,6295.770544,card,desktop,0,0.248398,0,6,0,18.43345,5958.0314,0.134249,0,0,0.0,Correct
75,1,1,4472.574809,0.540315,674.653758,card,mobile,0,0.485836,0,1,0,82.790182,525.567931,0.041079,0,0,0.0,Correct
726,1,1,5248.1004,0.301744,707.303385,card,mobile,0,0.122026,0,3,0,13.164519,532.366705,0.362852,0,0,0.0004,Correct
1162,3,2,6140.265183,0.128625,8513.989981,card,mobile,0,0.249097,4,2,0,32.214339,8309.314475,0.352181,0,0,0.0003,Correct
388,4,1,3842.529112,0.295055,3893.665135,upi,mobile,0,0.184732,1,5,1,7.882782,3765.580831,0.377502,0,0,0.0012,Correct
1280,1,3,3045.948819,0.111484,771.577463,bank_transfer,mobile,0,0.416954,2,1,0,11.18663,670.045835,0.263577,0,0,0.0,Correct
968,1,3,6764.392987,0.147799,2790.317648,card,desktop,0,0.369505,1,2,2,38.762874,2564.837882,0.234533,0,0,0.0,Correct
947,5,3,1239.067484,0.717406,1484.906464,card,mobile,0,0.320111,1,2,1,4.09997,1443.604215,0.362141,0,0,0.0006,Correct
782,3,3,3877.835175,0.115561,3253.815135,card,mobile,0,0.177178,1,3,0,91.914941,3124.553962,0.303288,0,0,0.0,Correct
564,3,2,3124.443182,0.269184,1886.011268,bank_transfer,mobile,0,0.785736,3,6,1,7.479211,1781.863162,0.225062,0,0,0.0,Correct
1849,2,1,7836.172315,0.034135,1128.571432,wallet,mobile,1,0.681525,0,0,1,48.586927,867.365688,0.139652,0,0,0.0,Correct
1384,4,2,2909.856218,0.386549,1944.294552,wallet,mobile,0,0.199138,0,4,0,71.196213,1847.299344,0.356501,0,0,0.0005,Correct
1462,4,2,10857.9523,0.090918,4576.852194,bank_transfer,mobile,0,0.258361,2,4,0,5.999034,4214.92045,0.11416,0,0,0.0,Correct
1135,1,1,6530.868056,0.17699,2466.735279,card,mobile,0,0.296163,0,0,0,42.98108,2249.039677,0.35342,0,0,0.0002,Correct
1723,3,1,3595.695955,0.362792,1289.013804,card,desktop,0,0.049719,2,3,2,15.168613,1169.157272,0.026934,0,0,0.0,Correct
1824,5,1,2231.493742,0.493205,2125.642193,upi,desktop,0,0.095962,3,3,0,70.905862,2051.259068,0.27346,0,0,0.0,Correct
965,2,1,1523.356207,0.191595,1152.858657,bank_transfer,mobile,1,0.102748,1,2,0,19.431945,1102.080117,0.272828,0,0,0.0,Correct
677,4,1,5370.666543,0.294026,1988.991202,upi,tablet,0,0.094112,2,4,0,2.512732,1809.968984,0.16801,0,0,0.0,Correct
1174,4,2,5459.998959,0.316421,3697.858242,card,mobile,0,0.246989,2,1,0,70.411055,3515.858276,0.093126,0,0,0.0,Correct
645,5,1,809.713154,0.414289,1572.772489,card,desktop,0,0.413931,1,3,1,5.107678,1545.78205,0.341391,0,0,0.0002,Correct
604,2,3,4277.411063,0.104074,1917.488194,card,mobile,1,0.187323,1,1,0,47.905743,1774.907825,0.078754,0,0,0.0,Correct
677,4,2,2068.322411,0.329416,2814.462542,upi,mobile,0,0.220662,4,4,2,30.707922,2745.518462,0.075267,0,0,0.0,Correct
1429,2,3,18051.017724,0.280297,3115.381019,card,mobile,0,0.302123,1,4,1,7.680788,2513.680428,0.131644,0,0,0.0,Correct
1996,5,2,2699.728623,0.162022,2020.105204,card,mobile,0,0.249309,0,1,1,43.970863,1930.114249,0.270704,0,0,0.0,Correct
893,2,2,2797.207334,0.018977,1670.890408,upi,desktop,0,0.064213,1,4,1,90.898914,1577.650163,0.250402,0,0,0.0,Correct
1901,4,1,5434.291818,0.298997,2154.071872,card,desktop,0,0.261273,1,2,1,32.312226,1972.928811,0.301641,0,0,0.0,Correct
1403,5,1,2068.499001,0.248961,8100.187062,bank_transfer,mobile,0,0.174605,0,0,0,10.735639,8031.237096,0.230579,0,0,0.0,Correct
620,3,2,5859.241423,0.417973,513.457204,card,desktop,0,0.157895,0,2,1,0.895059,318.149156,0.016789,0,0,0.0,Correct
1112,2,3,1243.267665,0.235281,918.856646,upi,mobile,0,0.246778,1,3,1,34.012344,877.41439,0.074201,0,0,0.0,Correct
189,4,3,2866.935752,0.174943,1443.551913,upi,desktop,0,0.273789,0,7,0,8.381931,1347.987388,0.353267,0,0,0.0006,Correct
1253,4,2,4258.090484,0.403796,467.626276,card,mobile,0,0.040531,3,3,1,22.491095,325.689927,0.391833,0,0,0.002,Correct
1739,1,1,6286.394241,0.259085,995.491126,upi,desktop,0,0.350799,1,2,0,39.288603,785.944652,0.712121,1,1,0.9968,Correct
1955,5,3,6779.472334,0.364434,573.508533,upi,desktop,0,0.575675,3,2,0,31.997957,347.526121,0.287212,0,0,0.0,Correct
1775,3,1,8634.318939,0.157135,988.215721,wallet,mobile,0,0.412168,3,3,0,2.182718,700.405089,0.034327,0,0,0.0,Correct
1800,3,3,4721.945667,0.062414,675.413464,card,desktop,0,0.116288,0,7,1,39.764275,518.015276,0.114078,0,0,0.0,Correct
564,2,1,6673.424012,0.109872,1430.998263,bank_transfer,mobile,0,0.103253,1,3,0,95.563416,1208.550796,0.394689,0,0,0.0016,Correct
1318,2,3,5033.341991,0.384659,2471.807844,upi,mobile,0,0.078824,1,3,0,14.665587,2304.029778,0.318731,0,0,0.0001,Correct
633,4,2,2096.957916,0.118256,5722.086342,upi,tablet,1,0.408951,3,6,0,3.800412,5652.187744,0.042349,0,0,0.0,Correct
566,4,1,395.005092,0.467622,1479.488976,wallet,desktop,0,0.339172,0,4,0,66.888732,1466.32214,0.04225,0,0,0.0,Correct
1188,2,2,4616.050613,0.163249,6303.479705,upi,desktop,0,0.36898,0,3,1,7.953093,6149.611352,0.061973,0,0,0.0,Correct
1929,3,1,2731.525576,0.211168,1466.692154,card,mobile,0,0.287206,1,4,0,17.4254,1375.641302,0.14914,0,0,0.0,Correct
1730,4,2,2837.933106,0.406132,800.209003,card,mobile,0,0.485559,1,3,0,10.43175,705.611233,0.252086,0,0,0.0,Correct
837,2,3,7639.9511,0.23319,1403.861458,card,mobile,0,0.426389,1,3,0,21.740186,1149.196421,0.021613,0,0,0.0,Correct
1050,2,3,7176.969407,0.289039,3058.21594,upi,mobile,0,0.014888,0,5,0,25.544174,2818.983627,0.155476,0,0,0.0,Correct
955,3,2,4029.043062,0.047151,918.832765,wallet,tablet,0,0.34211,1,1,0,6.786953,784.531329,0.38945,0,0,0.0042,Correct
47,5,3,5091.95733,0.382487,2564.94801,card,mobile,0,0.317659,0,1,0,48.251805,2395.216099,0.36814,0,0,0.0004,Correct
1750,1,3,5288.477751,0.220091,2747.653484,upi,desktop,0,0.475413,0,7,0,6.717253,2571.370893,0.03856,0,0,0.0,Correct
1400,3,2,3203.762888,0.35414,414.832907,upi,mobile,0,0.349865,1,4,0,3.399045,308.040811,0.194669,0,0,0.0,Correct
767,5,3,5609.745109,0.477481,736.872107,wallet,mobile,0,0.244688,1,6,1,18.277648,549.880603,0.132234,0,0,0.0,Correct
1869,5,2,8681.573115,0.057556,5541.806724,upi,mobile,0,0.367366,1,2,1,40.906328,5252.420954,0.143575,0,0,0.0,Correct
235,5,1,2073.458534,0.214486,3677.23894,bank_transfer,mobile,0,0.372958,1,3,1,29.200481,3608.123655,0.383663,0,0,0.0015,Correct
454,4,2,2149.666698,0.294026,1797.4506,wallet,mobile,0,0.349567,2,7,0,3.416444,1725.795044,0.090576,0,0,0.0,Correct
374,1,1,3426.257488,0.096718,2933.108058,wallet,mobile,0,0.173849,1,5,1,59.992803,2818.899475,0.293341,0,0,0.0,Correct
1059,1,1,8356.814065,0.228178,1869.390485,upi,tablet,0,0.130606,1,6,0,9.690848,1590.830016,0.337122,0,0,0.0011,Correct
1853,1,1,2363.205883,0.176981,3511.265927,upi,desktop,0,0.26763,0,7,0,47.435891,3432.492397,0.309473,0,0,0.0001,Correct
1496,1,3,4961.927211,0.19908,1056.048091,wallet,mobile,0,0.348138,0,3,1,23.294841,890.650517,0.156313,0,0,0.0,Correct
1764,1,2,4785.455887,0.541201,740.317284,upi,desktop,0,0.08479,0,7,0,106.375489,580.802088,0.364934,0,0,0.0008,Correct
1927,3,1,852.364683,0.451024,3591.89656,bank_transfer,mobile,0,0.204442,0,3,0,18.378409,3563.484403,0.391421,0,0,0.0021,Correct
1328,2,1,5953.685339,0.412108,4716.628508,wallet,mobile,1,0.213961,2,5,0,86.086475,4518.17233,0.346172,0,0,0.0006,Correct
1995,1,1,7337.842995,0.111344,10387.057905,wallet,tablet,0,0.108873,0,4,2,45.105639,10142.463139,0.322923,0,0,0.0004,Correct
1035,3,2,3678.10068,0.102893,663.746155,card,mobile,0,0.024529,0,4,1,65.902428,541.142799,0.064981,0,0,0.0,Correct
1092,1,2,2660.499471,0.323374,469.275139,wallet,mobile,0,0.081213,3,2,0,15.429082,380.591824,0.191893,0,0,0.0,Correct
1984,2,1,4883.909411,0.342187,1283.921511,card,mobile,0,0.394751,1,2,0,41.23617,1121.12453,0.075693,0,0,0.0,Correct
1195,2,3,8531.546751,0.291874,381.920531,bank_transfer,mobile,0,0.425737,1,3,1,5.201736,97.535639,0.241324,0,0,0.0,Correct
76,5,1,7507.104149,0.123725,4823.440851,upi,mobile,0,0.257274,3,3,0,95.779517,4573.204046,0.09699,0,0,0.0,Correct
57,3,2,5636.444431,0.301476,7130.241465,wallet,mobile,0,0.485462,1,2,0,34.885266,6942.359984,0.263457,0,0,0.0,Correct
1541,1,1,7435.739327,0.509436,2270.888098,upi,mobile,0,0.134868,3,2,1,21.505372,2023.03012,0.101024,0,0,0.0,Correct
801,3,1,1696.989918,0.253773,1895.208318,upi,mobile,0,0.189241,0,0,0,4.076327,1838.641988,0.077606,0,0,0.0,Correct
699,3,2,2018.888099,0.236202,2809.117755,card,desktop,0,0.322134,0,2,0,43.699462,2741.821485,0.062876,0,0,0.0,Correct
1258,4,3,1700.97011,0.097174,1152.703808,bank_transfer,mobile,0,0.178665,3,2,0,29.15901,1096.004804,0.035045,0,0,0.0,Correct
1642,3,2,3470.532302,0.577619,709.629906,upi,mobile,0,0.576888,2,0,0,95.351245,593.945496,0.215559,0,0,0.0,Correct
917,3,2,4065.201058,0.26535,1810.824426,card,mobile,0,0.223109,1,4,0,8.355207,1675.317724,0.06211,0,0,0.0,Correct
985,2,2,11937.142922,0.274011,2308.89487,bank_transfer,mobile,0,0.310234,0,3,1,43.536335,1910.990106,0.387235,0,0,0.0018,Correct
929,4,1,1911.445888,0.136264,426.278518,card,mobile,0,0.402945,2,7,0,72.157497,362.563655,0.274516,0,0,0.0,Correct
704,3,3,3209.089202,0.583714,2172.339318,upi,mobile,0,0.257392,1,1,0,31.116724,2065.369678,0.234305,0,0,0.0,Correct
668,5,2,3497.63427,0.256054,430.879002,card,mobile,0,0.267694,1,2,0,12.426483,314.291193,0.21916,0,0,0.0,Correct
219,3,1,2899.894469,0.132979,2282.116342,wallet,mobile,0,0.042317,2,2,1,13.609937,2185.453193,0.246177,0,0,0.0,Correct
788,4,2,2952.726849,0.131605,55.367284,card,mobile,0,0.155503,2,3,1,4.506284,-43.056945,0.315715,0,0,0.0001,Correct
1751,1,1,5358.675067,0.192458,742.007126,card,desktop,0,0.685153,0,3,0,20.456993,563.384624,0.14616,0,0,0.0,Correct
1608,1,1,827.18341,0.259812,1121.325067,card,desktop,0,0.405479,2,1,2,39.418133,1093.752287,0.071081,0,0,0.0,Correct
126,4,3,1911.884264,0.296452,1643.176324,card,mobile,0,0.183389,1,2,0,40.235133,1579.446848,0.370302,0,0,0.0005,Correct
305,3,3,9580.578,0.053953,4282.359944,upi,desktop,0,0.017266,0,1,0,54.908682,3963.007344,0.394433,0,0,0.0007,Correct
1204,5,3,2099.773853,0.219734,5729.515053,card,mobile,0,0.223643,4,2,1,19.329639,5659.522591,0.345606,0,0,0.0003,Correct
1767,1,2,5724.825201,0.102242,1756.615396,card,mobile,0,0.738142,2,5,0,25.080194,1565.787889,0.099544,0,0,0.0,Correct
447,3,3,7218.526299,0.511276,299.200899,wallet,mobile,0,0.101978,1,6,1,36.16456,58.583356,0.125323,0,0,0.0,Correct
293,4,3,8801.025441,0.125852,1779.396712,card,desktop,0,0.021783,1,3,0,18.57672,1486.029197,0.008765,0,0,0.0,Correct
177,5,2,6561.184139,0.015323,554.340554,upi,mobile,0,0.10947,0,3,0,59.022814,335.634416,0.259811,0,0,0.0,Correct
949,2,3,7922.171408,0.238838,2585.991607,card,mobile,0,0.481952,0,2,0,81.961064,2321.919227,0.030274,0,0,0.0,Correct
1777,5,1,3726.498643,0.300164,99.158431,card,mobile,0,0.226923,1,6,0,72.364526,-25.058191,0.076526,0,0,0.0,Correct
1922,5,1,8119.09708,0.057871,2188.833457,card,mobile,1,0.225993,0,4,0,72.542784,1918.196887,0.293797,0,0,0.0001,Correct
1477,1,2,5597.347744,0.142375,2964.185322,card,desktop,0,0.17672,1,7,0,4.979473,2777.607064,0.002274,0,0,0.0,Correct
1692,2,3,8370.507699,0.36005,4454.111439,bank_transfer,mobile,0,0.583195,0,4,1,20.893245,4175.094516,0.306159,0,0,0.0001,Correct
440,5,3,3369.651494,0.096106,1792.719209,wallet,mobile,0,0.161197,0,4,0,37.363133,1680.397492,0.082145,0,0,0.0,Correct
741,2,3,5277.510492,0.288624,2992.908103,upi,mobile,0,0.084193,1,2,0,75.930355,2816.991087,0.024647,0,0,0.0,Correct
731,5,3,2757.193583,0.158973,714.048903,upi,desktop,1,0.764479,2,4,0,8.95228,622.142451,0.02658,0,0,0.0,Correct
978,4,2,3609.403702,0.575381,2828.492231,card,mobile,1,0.357696,2,3,0,27.420453,2708.178775,0.387863,0,0,0.0029,Correct
1579,5,1,6797.734492,0.287574,3325.62187,wallet,desktop,0,0.033062,1,2,0,14.483737,3099.03072,0.132794,0,0,0.0,Correct
1078,5,3,8210.186475,0.524858,2114.415447,card,tablet,0,0.546997,0,2,2,65.628879,1840.742564,0.313893,0,0,0.0004,Correct
1186,5,2,8294.687181,0.091891,7169.762871,upi,tablet,0,0.437608,1,3,0,62.201427,6893.273299,0.23802,0,0,0.0,Correct
756,4,2,2391.375766,0.128831,3368.448346,upi,mobile,0,0.499149,2,1,0,3.554893,3288.73582,0.162413,0,0,0.0,Correct
663,2,1,7509.058432,0.301539,1000.260248,card,mobile,0,0.305078,1,1,1,48.995431,749.9583,0.356867,0,0,0.0003,Correct
607,4,1,6993.625413,0.12845,1637.350219,card,mobile,0,0.221459,1,3,0,10.64108,1404.229372,0.248394,0,0,0.0,Correct
674,4,1,3005.241597,0.361994,4035.312109,card,desktop,0,0.411165,1,3,0,91.135964,3935.137389,0.139338,0,0,0.0,Correct
706,3,3,3783.690348,0.088315,3233.632512,card,mobile,0,0.219704,0,4,0,79.448669,3107.5095,0.15472,0,0,0.0,Correct
1416,3,1,7169.66665,0.468819,2861.051803,card,mobile,0,0.290876,0,2,1,3.464495,2622.062914,0.270936,0,0,0.0,Correct
596,4,2,6057.269697,0.352647,1374.246662,upi,mobile,0,0.259739,1,3,0,50.66259,1172.337672,0.312303,0,0,0.0001,Correct
1641,2,2,6991.631903,0.222732,1464.771052,upi,mobile,1,0.518484,1,8,0,89.771619,1231.716655,0.749352,1,1,0.9999,Correct
133,3,1,1987.159154,0.301476,372.853727,card,mobile,0,0.406025,2,6,0,14.682139,306.615089,0.055306,0,0,0.0,Correct
607,1,3,783.566592,0.347858,5224.794071,card,mobile,0,0.278885,0,1,0,37.496982,5198.675185,0.083256,0,0,0.0,Correct
1278,4,3,8152.593428,0.071069,5911.205354,bank_transfer,mobile,0,0.192279,2,1,0,5.017768,5639.45224,0.37949,0,0,0.0009,Correct
659,4,3,3835.867199,0.075414,4259.853392,card,desktop,0,0.086872,0,2,0,11.337987,4131.991152,0.060652,0,0,0.0,Correct
1157,2,1,2053.815858,0.256342,4514.503598,card,mobile,0,0.419702,1,0,1,41.085057,4446.043069,0.280243,0,0,0.0,Correct
1922,3,2,2491.697502,0.478892,1620.984583,wallet,desktop,0,0.287379,2,3,0,75.040453,1537.928,0.111041,0,0,0.0,Correct
1574,5,3,15820.264818,0.416549,907.591017,card,mobile,0,0.345041,0,5,0,10.856451,380.248857,0.014678,0,0,0.0,Correct
450,5,2,3498.320822,0.284565,3379.580041,card,tablet,0,0.223273,0,5,0,38.293085,3262.969347,0.287366,0,0,0.0001,Correct
1552,5,2,9349.191973,0.437788,1234.205365,upi,mobile,0,0.134647,0,3,0,0.587119,922.565633,0.333237,0,0,0.0002,Correct
847,1,2,552.02249,0.415266,1327.297498,card,mobile,0,0.396824,0,3,0,53.306658,1308.896749,0.395254,0,0,0.0017,Correct
1748,2,3,3434.676828,0.084358,1964.33962,card,mobile,0,0.189309,2,2,0,5.930319,1849.850393,0.159225,0,0,0.0,Correct
1506,2,3,1811.332772,0.418153,3873.94456,upi,mobile,0,0.388575,2,4,1,10.057083,3813.566801,0.051609,0,0,0.0,Correct
497,2,1,3413.241147,0.190024,1615.57208,card,mobile,0,0.288735,0,4,1,28.44227,1501.797375,0.326552,0,0,0.0001,Correct
1137,5,1,8304.799772,0.61127,4074.168261,card,desktop,0,0.273507,2,2,0,17.647019,3797.341602,0.258892,0,0,0.0,Correct
707,2,2,7228.367855,0.250312,2439.002829,wallet,mobile,0,0.174537,1,3,0,11.830289,2198.057234,0.24441,0,0,0.0,Correct
1732,5,3,3427.390866,0.172697,2651.895027,card,desktop,0,0.066807,0,1,0,79.85174,2537.648665,0.272801,0,0,0.0,Correct
438,1,2,6480.163337,0.202135,1826.93921,card,mobile,0,0.514507,2,3,0,47.566588,1610.933765,0.007347,0,0,0.0,Correct
941,2,2,906.746373,0.192394,3913.786574,card,mobile,1,0.593823,0,5,0,62.260324,3883.561695,0.054717,0,0,0.0,Correct
118,3,1,8055.077887,0.267264,1986.807679,wallet,mobile,0,0.784098,2,1,0,38.769337,1718.305083,0.068365,0,0,0.0,Correct
1726,5,3,873.255936,0.153523,3030.451024,upi,desktop,1,0.207594,2,5,0,12.257377,3001.342493,0.24725,0,0,0.0,Correct
1852,5,3,1613.033141,0.200181,380.951571,card,mobile,0,0.111788,0,3,0,48.489539,327.1838,0.28156,0,0,0.0,Correct
370,4,3,2225.411881,0.256822,5475.284884,bank_transfer,mobile,0,0.249942,0,1,1,18.710451,5401.104488,0.397956,0,0,0.0018,Correct
1112,1,1,7523.985807,0.285603,1474.600934,upi,desktop,0,0.320586,1,2,1,6.611232,1223.801407,0.069244,0,0,0.0,Correct
1165,5,3,10074.583993,0.438171,2609.593219,card,desktop,0,0.38455,1,2,2,9.995554,2273.773753,0.259955,0,0,0.0,Correct
103,3,2,8132.102327,0.371713,2339.401369,card,mobile,0,0.274208,0,4,0,24.975457,2068.331291,0.166024,0,0,0.0,Correct
1673,5,2,1960.334088,0.361994,366.261315,card,mobile,0,0.505262,2,1,1,73.613866,300.916846,0.320906,0,0,0.0001,Correct
1243,2,3,3104.912858,0.228178,331.008436,card,mobile,0,0.454148,0,3,0,26.995424,227.511341,0.026104,0,0,0.0,Correct
1741,4,1,4433.838328,0.268505,2305.649452,card,desktop,0,0.16078,2,3,0,49.864108,2157.854841,0.324285,0,0,0.0001,Correct
661,2,3,5308.050524,0.339888,1430.418931,wallet,mobile,0,0.128285,0,4,0,3.044055,1253.483913,0.21958,0,0,0.0,Correct
1549,4,1,2557.748776,0.238207,4500.778288,card,desktop,0,0.274379,0,0,1,40.483072,4415.519996,0.09354,0,0,0.0,Correct
1015,3,2,4421.922149,0.141171,2420.779254,wallet,mobile,0,0.062855,0,4,0,54.065674,2273.381849,0.239041,0,0,0.0,Correct
652,3,2,5472.958296,0.346893,1336.556536,card,mobile,0,0.084846,0,6,0,85.291358,1154.124593,0.019108,0,0,0.0,Correct
1105,1,3,2803.840854,0.100338,2672.398258,card,desktop,0,0.191589,3,3,0,39.610254,2578.936896,0.350128,0,0,0.0003,Correct
1948,2,3,8351.489774,0.258033,4131.483852,upi,mobile,0,0.1936,0,3,0,46.199662,3853.10086,0.300854,0,0,0.0,Correct
1399,4,1,3157.534842,0.034401,513.937585,upi,mobile,0,0.417295,2,3,0,38.474161,408.686424,0.398047,0,0,0.0018,Correct
1597,1,3,6331.752153,0.361924,2134.257522,card,mobile,0,0.185182,1,6,0,10.315002,1923.199117,0.168859,0,0,0.0,Correct
831,1,2,3080.681451,0.359981,6509.373076,upi,mobile,0,0.214166,2,3,0,23.287732,6406.683695,0.300881,0,0,0.0,Correct
1077,4,3,7315.805261,0.139089,5092.586076,card,mobile,0,0.307225,0,5,0,6.925178,4848.725901,0.198623,0,0,0.0,Correct
441,1,1,2832.725689,0.077093,119.431768,card,mobile,0,0.316005,3,1,0,44.046853,25.007578,0.030923,0,0,0.0,Correct
378,3,1,8456.579329,0.488451,2217.17931,card,mobile,0,0.010201,0,4,0,20.98078,1935.293332,0.375463,0,0,0.0009,Correct
602,4,1,7717.678358,0.442487,1120.786777,card,mobile,1,0.177456,1,6,1,26.197814,863.530832,0.384659,0,0,0.004,Correct
1452,1,3,8290.777028,0.434048,2954.824364,upi,desktop,0,0.742762,0,1,0,62.183119,2678.46513,0.291548,0,0,0.0,Correct
1947,3,3,5215.661162,0.054968,319.021391,upi,mobile,0,0.113042,1,0,0,60.643996,145.166019,0.150468,0,0,0.0,Correct
303,4,1,2562.626525,0.224941,5777.664495,card,mobile,0,0.134181,0,1,1,10.286233,5692.243611,0.284954,0,0,0.0,Correct
1933,3,1,7073.992958,0.238279,2736.396644,upi,tablet,0,0.41866,0,3,1,29.589368,2500.596879,0.24563,0,0,0.0,Correct
64,2,2,9458.787732,0.219472,706.114018,card,mobile,0,0.086282,0,2,1,33.950512,390.821093,0.079219,0,0,0.0,Correct
578,3,2,3920.132432,0.234021,5720.061436,bank_transfer,tablet,0,0.521336,1,4,0,5.48795,5589.390355,0.103112,0,0,0.0,Correct
1225,3,2,2178.16959,0.075311,3006.501038,card,mobile,0,0.10981,2,1,0,66.125215,2933.895385,0.018994,0,0,0.0,Correct
1901,3,3,4011.385727,0.074409,436.94942,card,mobile,0,0.27719,0,0,0,24.505674,303.236563,0.297139,0,0,0.0,Correct
1360,4,2,6729.662363,0.382033,1638.427183,bank_transfer,mobile,0,0.117423,1,3,1,13.095307,1414.105105,0.336252,0,0,0.0003,Correct
1743,2,3,6987.942256,0.134423,2008.935536,upi,mobile,0,0.033197,2,5,0,53.116126,1776.004127,0.023958,0,0,0.0,Correct
1986,5,1,2323.149217,0.129772,699.82283,upi,desktop,0,0.476655,2,2,1,37.30152,622.384523,0.021607,0,0,0.0,Correct
803,2,1,9195.746738,0.583714,1320.127808,bank_transfer,desktop,0,0.228783,2,3,0,10.215542,1013.602917,0.287368,0,0,0.0,Correct
1657,4,1,2906.471661,0.182256,1576.45738,wallet,mobile,0,0.134729,1,2,1,28.3282,1479.574991,0.387523,0,0,0.0012,Correct
89,3,3,6440.094061,0.345503,1032.647232,upi,mobile,0,0.162444,0,4,0,27.952064,817.97743,0.378155,0,0,0.001,Correct
773,1,1,16235.01504,0.192146,3544.294832,card,desktop,0,0.274456,0,8,0,38.139222,3003.127664,0.338884,0,0,0.0004,Correct
707,3,3,776.228354,0.24686,151.981469,card,mobile,0,0.430796,1,4,0,1.874622,126.10719,0.142883,0,0,0.0,Correct
676,4,2,3151.110262,0.561841,1627.707136,card,mobile,0,0.558658,0,2,1,80.416458,1522.670128,0.326289,0,0,0.0001,Correct
508,5,1,7131.822401,0.294032,374.273147,card,mobile,0,0.232204,2,7,2,27.505036,136.545734,0.147639,0,0,0.0,Correct
144,4,1,897.536543,0.252956,2766.792946,wallet,mobile,0,0.363563,1,4,1,15.080789,2736.875061,0.114059,0,0,0.0,Correct
875,5,1,5464.338963,0.306,2686.953436,upi,mobile,0,0.173596,1,6,0,97.539511,2504.808804,0.398067,0,0,0.0026,Correct
1265,4,1,5297.604524,0.399289,2928.056622,card,desktop,0,0.464865,0,1,0,29.1903,2751.469804,0.226896,0,0,0.0,Correct
402,4,3,1756.893337,0.082785,518.186989,card,mobile,0,0.708845,6,2,0,93.039431,459.623877,0.062115,0,0,0.0,Correct
515,5,2,3923.795313,0.295481,1767.922757,card,mobile,0,0.23005,1,2,0,41.320479,1637.12958,0.069814,0,0,0.0,Correct
358,3,2,8499.523683,0.093236,220.573916,card,mobile,0,0.183427,1,3,1,15.01548,-62.74354,0.090405,0,0,0.0,Correct
